Tree#,Groups,WScore
1,12_W_plus_3_G1-61_FK_118,0.981365
1,13_HALO_5B-61_FK_118,0.578031
1,13_W_plus_3_G11-61_FK_118,0.962652
1,14_HALO_6B-61_FK_118,0.578005
1,14_W_plus_3_H6-61_FK_118,0.948469
1,15_HALO_7B-61_FK_118,0.564892
1,16_HALO_8B-61_FK_118,0.597846
1,17_HALO_1C-61_FK_118,0.579912
1,17_S6_g11-61_FK_118,0.968948
1,18_11_20_1_1-61_FK_118,0.835131
1,18_11_20_1_2-61_FK_118,0.769268
1,18_11_20_1_3-61_FK_118,0.824659
1,18_11_20_2_1-61_FK_118,0.822754
1,18_11_20_2_2-61_FK_118,0.822916
1,18_11_20_2_3-61_FK_118,0.882859
1,18_11_20_3_1-61_FK_118,0.876201
1,18_11_20_3_2-61_FK_118,0.885416
1,18_11_20_3_3-61_FK_118,0.789304
1,18_HALO_2C-61_FK_118,0.589104
1,18_S6_H6-61_FK_118,0.872357
1,19_HALO_3C-61_FK_118,0.589875
1,1_HALO_1A-61_FK_118,0.604765
1,20_HALO_4C-61_FK_118,0.594173
1,21_HALO_5C-61_FK_118,0.589221
1,22_HALO_6C-61_FK_118,0.580608
1,23_11_20_1_1-61_FK_118,0.793682
1,23_11_20_1_2-61_FK_118,0.763485
1,23_11_20_1_3-61_FK_118,0.792989
1,23_11_20_2_1-61_FK_118,0.762785
1,23_11_20_2_2-61_FK_118,0.701352
1,23_11_20_2_3-61_FK_118,0.707063
1,23_11_20_3_1-61_FK_118,0.72148
1,23_11_20_3_2-61_FK_118,0.697222
1,23_11_20_3_3-61_FK_118,0.813271
1,23_HALO_7C-61_FK_118,0.579628
1,24_HALO_8C-61_FK_118,0.593039
1,25_FK_082-61_FK_118,0.179816
1,26_11_20_2_1-61_FK_118,0.811913
1,26_11_20_2_2-61_FK_118,0.737579
1,26_11_20_2_3-61_FK_118,0.725783
1,26_11_20_3_1-61_FK_118,0.692559
1,26_11_20_3_2-61_FK_118,0.743655
1,26_11_20_3_3-61_FK_118,0.726185
1,26_FK_083-61_FK_118,0.591198
1,27_11_20_1_1-61_FK_118,0.744649
1,27_11_20_1_1A-61_FK_118,0.716413
1,27_11_20_1_2-61_FK_118,0.841365
1,27_11_20_1_2A-61_FK_118,0.719324
1,27_11_20_1_3-61_FK_118,0.849309
1,27_11_20_1_3A-61_FK_118,0.837916
1,27_FK_084-61_FK_118,0.647202
1,28_FK_085-61_FK_118,0.668636
1,29_FK_086-61_FK_118,0.20568
1,2_HALO_2A-61_FK_118,0.568821
1,2_PR8_High-61_FK_118,0.871689
1,30_FK_087-61_FK_118,0.610468
1,31_FK_088-61_FK_118,0.604201
1,32_FK_089-61_FK_118,0.576431
1,33_FK_090-61_FK_118,0.229072
1,34_FK_091-61_FK_118,0.59789
1,35_FK_092-61_FK_118,0.598196
1,36_FK_093-61_FK_118,0.580556
1,37_FK_094-61_FK_118,0.209154
1,38_FK_095-61_FK_118,0.595551
1,39_FK_096-61_FK_118,0.593612
1,3_HALO_3A-61_FK_118,0.575931
1,40_FK_097-61_FK_118,0.614669
1,41_FK_098-61_FK_118,0.211212
1,42_FK_099-61_FK_118,0.611116
1,43_FK_100-61_FK_118,0.595828
1,44_FK_101-61_FK_118,0.599659
1,45_FK_102-61_FK_118,0.229742
1,46_FK_103-61_FK_118,0.542945
1,47_FK_104-61_FK_118,0.730063
1,48_12-61_FK_118,0.848215
1,48_FK_105-61_FK_118,0.575366
1,49_FK_106-61_FK_118,0.180134
1,4_HALO_4A-61_FK_118,0.562859
1,4_PR15_High-61_FK_118,0.893985
1,50_14-61_FK_118,0.888301
1,50_FK_107-61_FK_118,0.576385
1,51_FK_108-61_FK_118,0.584518
1,52_FK_109-61_FK_118,0.577183
1,53_FK_110-61_FK_118,0.156452
1,54_FK_111-61_FK_118,0.573331
1,55_FK_112-61_FK_118,0.584937
1,56_FK_113-61_FK_118,0.547358
1,57_FK_114-61_FK_118,0.241333
1,58_FK_115-61_FK_118,0.548575
1,59_FK_116-61_FK_118,0.577774
1,5_HALO_5A-61_FK_118,0.586337
1,60-61_FK_118,0.949967
1,60_FK_117-61_FK_118,0.572526
1,61-61_FK_118,0.862899
1,10_G2_HG-62,0.933555
1,10_HALO_2B-62,0.950852
1,11_HALO_3B-62,0.95219
1,12_HALO_4B-62,0.951349
1,12_W_plus_3_G1-62,0.957331
1,13_HALO_5B-62,0.951317
1,13_W_plus_3_G11-62,0.950318
1,14_HALO_6B-62,0.950735
1,14_W_plus_3_H6-62,0.9333
1,15_HALO_7B-62,0.951194
1,16_HALO_8B-62,0.952293
1,17_HALO_1C-62,0.95186
1,17_S6_g11-62,0.94156
1,18_11_20_1_1-62,0.947085
1,18_11_20_1_2-62,0.951187
1,18_11_20_1_3-62,0.956496
1,18_11_20_2_1-62,0.955153
1,18_11_20_2_2-62,0.954632
1,18_11_20_2_3-62,0.975342
1,18_11_20_3_1-62,0.969482
1,18_11_20_3_2-62,0.959383
1,18_11_20_3_3-62,0.952893
1,18_HALO_2C-62,0.952064
1,18_S6_H6-62,0.932149
1,19_HALO_3C-62,0.952004
1,1_HALO_1A-62,0.945645
1,20_HALO_4C-62,0.952049
1,21_HALO_5C-62,0.951572
1,22_HALO_6C-62,0.951585
1,23_11_20_1_1-62,0.95228
1,23_11_20_1_2-62,0.946555
1,23_11_20_1_3-62,0.951902
1,23_11_20_2_1-62,0.951229
1,23_11_20_2_2-62,0.945044
1,23_11_20_2_3-62,0.950942
1,23_11_20_3_1-62,0.951878
1,23_11_20_3_2-62,0.943106
1,23_11_20_3_3-62,0.957531
1,23_HALO_7C-62,0.950394
1,24_HALO_8C-62,0.952361
1,25_FK_082-62,0.949354
1,26_11_20_2_1-62,0.956017
1,26_11_20_2_2-62,0.947965
1,26_11_20_2_3-62,0.951404
1,26_11_20_3_1-62,0.950979
1,26_11_20_3_2-62,0.946287
1,26_11_20_3_3-62,0.946295
1,26_FK_083-62,0.954915
1,27_11_20_1_1-62,0.947101
1,27_11_20_1_1A-62,0.941455
1,27_11_20_1_2-62,0.961039
1,27_11_20_1_2A-62,0.94546
1,27_11_20_1_3-62,0.951472
1,27_11_20_1_3A-62,0.949021
1,27_FK_084-62,0.951505
1,28_FK_085-62,0.952636
1,29_FK_086-62,0.9533
1,2_HALO_2A-62,0.950501
1,2_PR8_High-62,0.875626
1,30_FK_087-62,0.956132
1,31_FK_088-62,0.954922
1,32_FK_089-62,0.950732
1,33_FK_090-62,0.94618
1,34_FK_091-62,0.950029
1,35_FK_092-62,0.951932
1,36_FK_093-62,0.95702
1,37_FK_094-62,0.95094
1,38_FK_095-62,0.950145
1,39_FK_096-62,0.952813
1,3_HALO_3A-62,0.95166
1,40_FK_097-62,0.951509
1,41_FK_098-62,0.952119
1,42_FK_099-62,0.947361
1,43_FK_100-62,0.953324
1,44_FK_101-62,0.950512
1,45_FK_102-62,0.951812
1,46_FK_103-62,0.951259
1,47_FK_104-62,0.950799
1,48_12-62,0.877001
1,48_FK_105-62,0.951289
1,49_FK_106-62,0.949202
1,4_HALO_4A-62,0.947781
1,4_PR15_High-62,0.902809
1,50_14-62,0.887148
1,50_FK_107-62,0.948422
1,51_FK_108-62,0.950786
1,52_FK_109-62,0.95589
1,53_FK_110-62,0.950538
1,54_FK_111-62,0.955984
1,55_FK_112-62,0.952795
1,56_FK_113-62,0.952038
1,57_FK_114-62,0.951759
1,58_FK_115-62,0.950793
1,59_FK_116-62,0.951009
1,5_HALO_5A-62,0.949242
1,60-62,0.083561
1,60_FK_117-62,0.950971
1,61-62,0.843447
1,61_FK_118-62,0.946337
1,10_G2_HG-62_FK_119,0.916771
1,10_HALO_2B-62_FK_119,0.205648
1,11_HALO_3B-62_FK_119,0.214863
1,12_HALO_4B-62_FK_119,0.217155
1,12_W_plus_3_G1-62_FK_119,0.94967
1,13_HALO_5B-62_FK_119,0.207388
1,13_W_plus_3_G11-62_FK_119,0.951239
1,14_HALO_6B-62_FK_119,0.199026
1,14_W_plus_3_H6-62_FK_119,0.932955
1,15_HALO_7B-62_FK_119,0.200523
1,16_HALO_8B-62_FK_119,0.221863
1,17_HALO_1C-62_FK_119,0.205822
1,17_S6_g11-62_FK_119,0.961313
1,18_11_20_1_1-62_FK_119,0.7789
1,18_11_20_1_2-62_FK_119,0.563886
1,18_11_20_1_3-62_FK_119,0.781519
1,18_11_20_2_1-62_FK_119,0.774281
1,18_11_20_2_2-62_FK_119,0.758597
1,18_11_20_2_3-62_FK_119,0.784668
1,18_11_20_3_1-62_FK_119,0.817289
1,18_11_20_3_2-62_FK_119,0.839755
1,18_11_20_3_3-62_FK_119,0.526099
1,18_HALO_2C-62_FK_119,0.224244
1,18_S6_H6-62_FK_119,0.916265
1,19_HALO_3C-62_FK_119,0.214804
1,1_HALO_1A-62_FK_119,0.178393
1,20_HALO_4C-62_FK_119,0.22318
1,21_HALO_5C-62_FK_119,0.211787
1,22_HALO_6C-62_FK_119,0.214852
1,23_11_20_1_1-62_FK_119,0.692566
1,23_11_20_1_2-62_FK_119,0.487018
1,23_11_20_1_3-62_FK_119,0.645673
1,23_11_20_2_1-62_FK_119,0.484595
1,23_11_20_2_2-62_FK_119,0.541773
1,23_11_20_2_3-62_FK_119,0.425461
1,23_11_20_3_1-62_FK_119,0.472274
1,23_11_20_3_2-62_FK_119,0.486705
1,23_11_20_3_3-62_FK_119,0.612955
1,23_HALO_7C-62_FK_119,0.194991
1,24_HALO_8C-62_FK_119,0.217788
1,25_FK_082-62_FK_119,0.586346
1,26_11_20_2_1-62_FK_119,0.728308
1,26_11_20_2_2-62_FK_119,0.492074
1,26_11_20_2_3-62_FK_119,0.469491
1,26_11_20_3_1-62_FK_119,0.694646
1,26_11_20_3_2-62_FK_119,0.650569
1,26_11_20_3_3-62_FK_119,0.592729
1,26_FK_083-62_FK_119,0.209124
1,27_11_20_1_1-62_FK_119,0.649193
1,27_11_20_1_1A-62_FK_119,0.518162
1,27_11_20_1_2-62_FK_119,0.662204
1,27_11_20_1_2A-62_FK_119,0.545258
1,27_11_20_1_3-62_FK_119,0.779862
1,27_11_20_1_3A-62_FK_119,0.766378
1,27_FK_084-62_FK_119,0.226529
1,28_FK_085-62_FK_119,0.241037
1,29_FK_086-62_FK_119,0.585703
1,2_HALO_2A-62_FK_119,0.179287
1,2_PR8_High-62_FK_119,0.876581
1,30_FK_087-62_FK_119,0.214018
1,31_FK_088-62_FK_119,0.210336
1,32_FK_089-62_FK_119,0.173121
1,33_FK_090-62_FK_119,0.615837
1,34_FK_091-62_FK_119,0.168244
1,35_FK_092-62_FK_119,0.186868
1,36_FK_093-62_FK_119,0.198859
1,37_FK_094-62_FK_119,0.589099
1,38_FK_095-62_FK_119,0.179962
1,39_FK_096-62_FK_119,0.19601
1,3_HALO_3A-62_FK_119,0.203422
1,40_FK_097-62_FK_119,0.169306
1,41_FK_098-62_FK_119,0.5924
1,42_FK_099-62_FK_119,0.189499
1,43_FK_100-62_FK_119,0.18816
1,44_FK_101-62_FK_119,0.183345
1,45_FK_102-62_FK_119,0.592565
1,46_FK_103-62_FK_119,0.188428
1,47_FK_104-62_FK_119,0.305847
1,48_12-62_FK_119,0.854022
1,48_FK_105-62_FK_119,0.184077
1,49_FK_106-62_FK_119,0.589359
1,4_HALO_4A-62_FK_119,0.192326
1,4_PR15_High-62_FK_119,0.904178
1,50_14-62_FK_119,0.893886
1,50_FK_107-62_FK_119,0.1664
1,51_FK_108-62_FK_119,0.15837
1,52_FK_109-62_FK_119,0.180851
1,53_FK_110-62_FK_119,0.618335
1,54_FK_111-62_FK_119,0.201189
1,55_FK_112-62_FK_119,0.206295
1,56_FK_113-62_FK_119,0.181497
1,57_FK_114-62_FK_119,0.584127
1,58_FK_115-62_FK_119,0.182067
1,59_FK_116-62_FK_119,0.169427
1,5_HALO_5A-62_FK_119,0.183942
1,60-62_FK_119,0.951642
1,60_FK_117-62_FK_119,0.169008
1,61-62_FK_119,0.865424
1,61_FK_118-62_FK_119,0.604064
1,62-62_FK_119,0.948743
1,10_G2_HG-63_FK_120,0.920867
1,10_HALO_2B-63_FK_120,0.168131
1,11_HALO_3B-63_FK_120,0.175003
1,12_HALO_4B-63_FK_120,0.176641
1,12_W_plus_3_G1-63_FK_120,0.955147
1,13_HALO_5B-63_FK_120,0.168445
1,13_W_plus_3_G11-63_FK_120,0.95166
1,14_HALO_6B-63_FK_120,0.162797
1,14_W_plus_3_H6-63_FK_120,0.93322
1,15_HALO_7B-63_FK_120,0.170827
1,16_HALO_8B-63_FK_120,0.191287
1,17_HALO_1C-63_FK_120,0.169694
1,17_S6_g11-63_FK_120,0.962379
1,18_11_20_1_1-63_FK_120,0.781297
1,18_11_20_1_2-63_FK_120,0.579078
1,18_11_20_1_3-63_FK_120,0.786542
1,18_11_20_2_1-63_FK_120,0.77942
1,18_11_20_2_2-63_FK_120,0.764258
1,18_11_20_2_3-63_FK_120,0.788604
1,18_11_20_3_1-63_FK_120,0.81892
1,18_11_20_3_2-63_FK_120,0.843404
1,18_11_20_3_3-63_FK_120,0.533427
1,18_HALO_2C-63_FK_120,0.188641
1,18_S6_H6-63_FK_120,0.920542
1,19_HALO_3C-63_FK_120,0.178339
1,1_HALO_1A-63_FK_120,0.160748
1,20_HALO_4C-63_FK_120,0.189558
1,21_HALO_5C-63_FK_120,0.175717
1,22_HALO_6C-63_FK_120,0.176959
1,23_11_20_1_1-63_FK_120,0.703866
1,23_11_20_1_2-63_FK_120,0.494509
1,23_11_20_1_3-63_FK_120,0.657566
1,23_11_20_2_1-63_FK_120,0.491952
1,23_11_20_2_2-63_FK_120,0.547714
1,23_11_20_2_3-63_FK_120,0.442331
1,23_11_20_3_1-63_FK_120,0.482432
1,23_11_20_3_2-63_FK_120,0.498353
1,23_11_20_3_3-63_FK_120,0.621926
1,23_HALO_7C-63_FK_120,0.165008
1,24_HALO_8C-63_FK_120,0.180532
1,25_FK_082-63_FK_120,0.590041
1,26_11_20_2_1-63_FK_120,0.734507
1,26_11_20_2_2-63_FK_120,0.501532
1,26_11_20_2_3-63_FK_120,0.482854
1,26_11_20_3_1-63_FK_120,0.706031
1,26_11_20_3_2-63_FK_120,0.661345
1,26_11_20_3_3-63_FK_120,0.605834
1,26_FK_083-63_FK_120,0.185088
1,27_11_20_1_1-63_FK_120,0.661371
1,27_11_20_1_1A-63_FK_120,0.532359
1,27_11_20_1_2-63_FK_120,0.659397
1,27_11_20_1_2A-63_FK_120,0.563155
1,27_11_20_1_3-63_FK_120,0.784126
1,27_11_20_1_3A-63_FK_120,0.769267
1,27_FK_084-63_FK_120,0.211346
1,28_FK_085-63_FK_120,0.217895
1,29_FK_086-63_FK_120,0.590625
1,2_HALO_2A-63_FK_120,0.151243
1,2_PR8_High-63_FK_120,0.875706
1,30_FK_087-63_FK_120,0.201758
1,31_FK_088-63_FK_120,0.21227
1,32_FK_089-63_FK_120,0.156714
1,33_FK_090-63_FK_120,0.620885
1,34_FK_091-63_FK_120,0.150036
1,35_FK_092-63_FK_120,0.164152
1,36_FK_093-63_FK_120,0.177387
1,37_FK_094-63_FK_120,0.587656
1,38_FK_095-63_FK_120,0.162979
1,39_FK_096-63_FK_120,0.186341
1,3_HALO_3A-63_FK_120,0.167733
1,40_FK_097-63_FK_120,0.168745
1,41_FK_098-63_FK_120,0.598685
1,42_FK_099-63_FK_120,0.195605
1,43_FK_100-63_FK_120,0.193701
1,44_FK_101-63_FK_120,0.16939
1,45_FK_102-63_FK_120,0.600396
1,46_FK_103-63_FK_120,0.202154
1,47_FK_104-63_FK_120,0.282315
1,48_12-63_FK_120,0.85275
1,48_FK_105-63_FK_120,0.175209
1,49_FK_106-63_FK_120,0.595814
1,4_HALO_4A-63_FK_120,0.177588
1,4_PR15_High-63_FK_120,0.903299
1,50_14-63_FK_120,0.892055
1,50_FK_107-63_FK_120,0.191158
1,51_FK_108-63_FK_120,0.132173
1,52_FK_109-63_FK_120,0.188967
1,53_FK_110-63_FK_120,0.621788
1,54_FK_111-63_FK_120,0.180292
1,55_FK_112-63_FK_120,0.236105
1,56_FK_113-63_FK_120,0.172223
1,57_FK_114-63_FK_120,0.58946
1,58_FK_115-63_FK_120,0.188068
1,59_FK_116-63_FK_120,0.141781
1,5_HALO_5A-63_FK_120,0.167827
1,60-63_FK_120,0.953049
1,60_FK_117-63_FK_120,0.14868
1,61-63_FK_120,0.865286
1,61_FK_118-63_FK_120,0.605927
1,62-63_FK_120,0.950253
1,62_FK_119-63_FK_120,0.113176
1,10_G2_HG-64_FK_121,0.924816
1,10_HALO_2B-64_FK_121,0.214661
1,11_HALO_3B-64_FK_121,0.216688
1,12_HALO_4B-64_FK_121,0.216735
1,12_W_plus_3_G1-64_FK_121,0.952449
1,13_HALO_5B-64_FK_121,0.211421
1,13_W_plus_3_G11-64_FK_121,0.950709
1,14_HALO_6B-64_FK_121,0.197373
1,14_W_plus_3_H6-64_FK_121,0.932915
1,15_HALO_7B-64_FK_121,0.215286
1,16_HALO_8B-64_FK_121,0.21867
1,17_HALO_1C-64_FK_121,0.205303
1,17_S6_g11-64_FK_121,0.961516
1,18_11_20_1_1-64_FK_121,0.769298
1,18_11_20_1_2-64_FK_121,0.565853
1,18_11_20_1_3-64_FK_121,0.78036
1,18_11_20_2_1-64_FK_121,0.773994
1,18_11_20_2_2-64_FK_121,0.751534
1,18_11_20_2_3-64_FK_121,0.775539
1,18_11_20_3_1-64_FK_121,0.805869
1,18_11_20_3_2-64_FK_121,0.829135
1,18_11_20_3_3-64_FK_121,0.528203
1,18_HALO_2C-64_FK_121,0.22653
1,18_S6_H6-64_FK_121,0.924317
1,19_HALO_3C-64_FK_121,0.215828
1,1_HALO_1A-64_FK_121,0.191768
1,20_HALO_4C-64_FK_121,0.227008
1,21_HALO_5C-64_FK_121,0.216468
1,22_HALO_6C-64_FK_121,0.215861
1,23_11_20_1_1-64_FK_121,0.698903
1,23_11_20_1_2-64_FK_121,0.498639
1,23_11_20_1_3-64_FK_121,0.65113
1,23_11_20_2_1-64_FK_121,0.49093
1,23_11_20_2_2-64_FK_121,0.554187
1,23_11_20_2_3-64_FK_121,0.446114
1,23_11_20_3_1-64_FK_121,0.488308
1,23_11_20_3_2-64_FK_121,0.509452
1,23_11_20_3_3-64_FK_121,0.609223
1,23_HALO_7C-64_FK_121,0.197979
1,24_HALO_8C-64_FK_121,0.217741
1,25_FK_082-64_FK_121,0.63103
1,26_11_20_2_1-64_FK_121,0.724638
1,26_11_20_2_2-64_FK_121,0.50654
1,26_11_20_2_3-64_FK_121,0.485414
1,26_11_20_3_1-64_FK_121,0.701778
1,26_11_20_3_2-64_FK_121,0.657166
1,26_11_20_3_3-64_FK_121,0.606963
1,26_FK_083-64_FK_121,0.196547
1,27_11_20_1_1-64_FK_121,0.65701
1,27_11_20_1_1A-64_FK_121,0.538562
1,27_11_20_1_2-64_FK_121,0.657974
1,27_11_20_1_2A-64_FK_121,0.568539
1,27_11_20_1_3-64_FK_121,0.771504
1,27_11_20_1_3A-64_FK_121,0.757947
1,27_FK_084-64_FK_121,0.229428
1,28_FK_085-64_FK_121,0.23816
1,29_FK_086-64_FK_121,0.631523
1,2_HALO_2A-64_FK_121,0.198633
1,2_PR8_High-64_FK_121,0.881726
1,30_FK_087-64_FK_121,0.203437
1,31_FK_088-64_FK_121,0.196426
1,32_FK_089-64_FK_121,0.162524
1,33_FK_090-64_FK_121,0.655703
1,34_FK_091-64_FK_121,0.156241
1,35_FK_092-64_FK_121,0.174802
1,36_FK_093-64_FK_121,0.190896
1,37_FK_094-64_FK_121,0.630598
1,38_FK_095-64_FK_121,0.174394
1,39_FK_096-64_FK_121,0.184178
1,3_HALO_3A-64_FK_121,0.207337
1,40_FK_097-64_FK_121,0.157657
1,41_FK_098-64_FK_121,0.640323
1,42_FK_099-64_FK_121,0.183138
1,43_FK_100-64_FK_121,0.17335
1,44_FK_101-64_FK_121,0.172209
1,45_FK_102-64_FK_121,0.636452
1,46_FK_103-64_FK_121,0.199558
1,47_FK_104-64_FK_121,0.286429
1,48_12-64_FK_121,0.863381
1,48_FK_105-64_FK_121,0.175318
1,49_FK_106-64_FK_121,0.636466
1,4_HALO_4A-64_FK_121,0.216648
1,4_PR15_High-64_FK_121,0.908582
1,50_14-64_FK_121,0.898287
1,50_FK_107-64_FK_121,0.183224
1,51_FK_108-64_FK_121,0.144044
1,52_FK_109-64_FK_121,0.171301
1,53_FK_110-64_FK_121,0.665941
1,54_FK_111-64_FK_121,0.189737
1,55_FK_112-64_FK_121,0.219995
1,56_FK_113-64_FK_121,0.170575
1,57_FK_114-64_FK_121,0.622463
1,58_FK_115-64_FK_121,0.185431
1,59_FK_116-64_FK_121,0.154368
1,5_HALO_5A-64_FK_121,0.206216
1,60-64_FK_121,0.952463
1,60_FK_117-64_FK_121,0.155224
1,61-64_FK_121,0.875208
1,61_FK_118-64_FK_121,0.650056
1,62-64_FK_121,0.949466
1,62_FK_119-64_FK_121,0.121768
1,63_FK_120-64_FK_121,0.108975
1,10_G2_HG-65,0.947863
1,10_HALO_2B-65,0.954247
1,11_HALO_3B-65,0.955252
1,12_HALO_4B-65,0.954187
1,12_W_plus_3_G1-65,0.952278
1,13_HALO_5B-65,0.954079
1,13_W_plus_3_G11-65,0.948838
1,14_HALO_6B-65,0.95383
1,14_W_plus_3_H6-65,0.946285
1,15_HALO_7B-65,0.954364
1,16_HALO_8B-65,0.954594
1,17_HALO_1C-65,0.955197
1,17_S6_g11-65,0.942412
1,18_11_20_1_1-65,0.948315
1,18_11_20_1_2-65,0.956441
1,18_11_20_1_3-65,0.960805
1,18_11_20_2_1-65,0.959968
1,18_11_20_2_2-65,0.954933
1,18_11_20_2_3-65,0.969322
1,18_11_20_3_1-65,0.964616
1,18_11_20_3_2-65,0.955036
1,18_11_20_3_3-65,0.95818
1,18_HALO_2C-65,0.955199
1,18_S6_H6-65,0.947961
1,19_HALO_3C-65,0.955147
1,1_HALO_1A-65,0.948546
1,20_HALO_4C-65,0.955272
1,21_HALO_5C-65,0.95483
1,22_HALO_6C-65,0.954967
1,23_11_20_1_1-65,0.956287
1,23_11_20_1_2-65,0.947955
1,23_11_20_1_3-65,0.954893
1,23_11_20_2_1-65,0.957318
1,23_11_20_2_2-65,0.950083
1,23_11_20_2_3-65,0.959124
1,23_11_20_3_1-65,0.958695
1,23_11_20_3_2-65,0.949117
1,23_11_20_3_3-65,0.961553
1,23_HALO_7C-65,0.953795
1,24_HALO_8C-65,0.955546
1,25_FK_082-65,0.949795
1,26_11_20_2_1-65,0.960222
1,26_11_20_2_2-65,0.95411
1,26_11_20_2_3-65,0.956941
1,26_11_20_3_1-65,0.958946
1,26_11_20_3_2-65,0.953197
1,26_11_20_3_3-65,0.951156
1,26_FK_083-65,0.9554
1,27_11_20_1_1-65,0.953816
1,27_11_20_1_1A-65,0.949221
1,27_11_20_1_2-65,0.957489
1,27_11_20_1_2A-65,0.95358
1,27_11_20_1_3-65,0.956093
1,27_11_20_1_3A-65,0.956188
1,27_FK_084-65,0.954771
1,28_FK_085-65,0.955358
1,29_FK_086-65,0.955492
1,2_HALO_2A-65,0.953948
1,2_PR8_High-65,0.894332
1,30_FK_087-65,0.95569
1,31_FK_088-65,0.954488
1,32_FK_089-65,0.953894
1,33_FK_090-65,0.957056
1,34_FK_091-65,0.9534
1,35_FK_092-65,0.955002
1,36_FK_093-65,0.956213
1,37_FK_094-65,0.95039
1,38_FK_095-65,0.953307
1,39_FK_096-65,0.954537
1,3_HALO_3A-65,0.955304
1,40_FK_097-65,0.954339
1,41_FK_098-65,0.954677
1,42_FK_099-65,0.949439
1,43_FK_100-65,0.95398
1,44_FK_101-65,0.952732
1,45_FK_102-65,0.955641
1,46_FK_103-65,0.954344
1,47_FK_104-65,0.954459
1,48_12-65,0.89645
1,48_FK_105-65,0.953725
1,49_FK_106-65,0.949321
1,4_HALO_4A-65,0.952118
1,4_PR15_High-65,0.90454
1,50_14-65,0.894324
1,50_FK_107-65,0.951519
1,51_FK_108-65,0.954164
1,52_FK_109-65,0.955102
1,53_FK_110-65,0.957963
1,54_FK_111-65,0.955544
1,55_FK_112-65,0.955145
1,56_FK_113-65,0.955033
1,57_FK_114-65,0.954745
1,58_FK_115-65,0.953742
1,59_FK_116-65,0.954315
1,5_HALO_5A-65,0.952374
1,60-65,0.097565
1,60_FK_117-65,0.954176
1,61-65,0.850214
1,61_FK_118-65,0.949179
1,62-65,0.141711
1,62_FK_119-65,0.951998
1,63_FK_120-65,0.953365
1,64_FK_121-65,0.952831
1,10_G2_HG-65_FK_122,0.8477
1,10_HALO_2B-65_FK_122,0.570508
1,11_HALO_3B-65_FK_122,0.555776
1,12_HALO_4B-65_FK_122,0.567997
1,12_W_plus_3_G1-65_FK_122,0.978775
1,13_HALO_5B-65_FK_122,0.558123
1,13_W_plus_3_G11-65_FK_122,0.961367
1,14_HALO_6B-65_FK_122,0.5558
1,14_W_plus_3_H6-65_FK_122,0.947923
1,15_HALO_7B-65_FK_122,0.556505
1,16_HALO_8B-65_FK_122,0.573357
1,17_HALO_1C-65_FK_122,0.564666
1,17_S6_g11-65_FK_122,0.967547
1,18_11_20_1_1-65_FK_122,0.830853
1,18_11_20_1_2-65_FK_122,0.76941
1,18_11_20_1_3-65_FK_122,0.818866
1,18_11_20_2_1-65_FK_122,0.816282
1,18_11_20_2_2-65_FK_122,0.823177
1,18_11_20_2_3-65_FK_122,0.875778
1,18_11_20_3_1-65_FK_122,0.872715
1,18_11_20_3_2-65_FK_122,0.879088
1,18_11_20_3_3-65_FK_122,0.784987
1,18_HALO_2C-65_FK_122,0.570548
1,18_S6_H6-65_FK_122,0.84753
1,19_HALO_3C-65_FK_122,0.573075
1,1_HALO_1A-65_FK_122,0.592793
1,20_HALO_4C-65_FK_122,0.571889
1,21_HALO_5C-65_FK_122,0.577407
1,22_HALO_6C-65_FK_122,0.560759
1,23_11_20_1_1-65_FK_122,0.785189
1,23_11_20_1_2-65_FK_122,0.755691
1,23_11_20_1_3-65_FK_122,0.790493
1,23_11_20_2_1-65_FK_122,0.75925
1,23_11_20_2_2-65_FK_122,0.701477
1,23_11_20_2_3-65_FK_122,0.702477
1,23_11_20_3_1-65_FK_122,0.71683
1,23_11_20_3_2-65_FK_122,0.690743
1,23_11_20_3_3-65_FK_122,0.808917
1,23_HALO_7C-65_FK_122,0.558797
1,24_HALO_8C-65_FK_122,0.570032
1,25_FK_082-65_FK_122,0.200572
1,26_11_20_2_1-65_FK_122,0.807651
1,26_11_20_2_2-65_FK_122,0.731058
1,26_11_20_2_3-65_FK_122,0.720246
1,26_11_20_3_1-65_FK_122,0.688002
1,26_11_20_3_2-65_FK_122,0.737895
1,26_11_20_3_3-65_FK_122,0.721504
1,26_FK_083-65_FK_122,0.576908
1,27_11_20_1_1-65_FK_122,0.738657
1,27_11_20_1_1A-65_FK_122,0.709245
1,27_11_20_1_2-65_FK_122,0.843465
1,27_11_20_1_2A-65_FK_122,0.718061
1,27_11_20_1_3-65_FK_122,0.842481
1,27_11_20_1_3A-65_FK_122,0.831613
1,27_FK_084-65_FK_122,0.634795
1,28_FK_085-65_FK_122,0.655292
1,29_FK_086-65_FK_122,0.216003
1,2_HALO_2A-65_FK_122,0.556312
1,2_PR8_High-65_FK_122,0.862263
1,30_FK_087-65_FK_122,0.595442
1,31_FK_088-65_FK_122,0.58627
1,32_FK_089-65_FK_122,0.560653
1,33_FK_090-65_FK_122,0.235514
1,34_FK_091-65_FK_122,0.580369
1,35_FK_092-65_FK_122,0.580741
1,36_FK_093-65_FK_122,0.56509
1,37_FK_094-65_FK_122,0.243502
1,38_FK_095-65_FK_122,0.579604
1,39_FK_096-65_FK_122,0.578481
1,3_HALO_3A-65_FK_122,0.563584
